"1";"cs: čeština";"FIC: beletrie";"VER: poezie";"X: neuvedeno";"X: neuvedeno";"stanout lze </s><s> stříháme nebe </s><s> a naše hvězdy od cizích </s><s> KOMPOZICE </s><s>";"důvěrná kontra nevinně";"předjímající čelní náraz </s><s> naše zpomalená těla objala vytrysknuvší vzduch </s><s> v"
"1";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"PHI: filozofie, náboženství";", co je pro něj možné a co unese . </s><s>";"VĚDA KONTRA MAGIE";"</s><s> Vědecké a magické myšlení jsou protiklady . </s><s> V realitě všedního"
"1";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"PHI: filozofie, náboženství";"to funguje ? </s><s> Čím magické myšlení škodí </s><s> A jak prospívá </s><s>";"Věda kontra magie";"</s><s> I . Úvod </s><s> Obr . I . 02 . </s><s> Ležela"
"1";"cs: čeština";"NFC: oborová literatura";"PRO: profesní literatura";"FTS: formální a technické vědy";"TEC: technika";"a samotné reaktory v letech 2046 - 2064 demontovány . </s><s>";"Europoslanci kontra uhlí";"</s><s> Na sklonku dubna se v kongresovém výstavním a společenském centru"
"1";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"ICT: výpočetní technika";"on - premise řešení jednorázově stovky nebo tisíce dolarů . </s><s>";"Značkové kontra „";"white - box “ servery Termín „ white box “"
"1";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"REG: regionální tisk";"<s> Na zkušenými protivníky to ale zatím nestačí . </s><s> Pardubice –";"Zkušenost kontra mládí";". </s><s> Tak lze charakterizovat víkendové prvoligové zápolení pod bezednými koši"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"LIF: životní styl";". </s><s> Média pořady porovnávají , vytvářejí umělá témata ( například";"Babica kontra šéfkuchaři";"atd . ) , protože se potřebují na něčem tak"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"MIX: společnost";", a dokonce se i těší lepšímu fyzickému zdraví . </s><s>";"PLÁNY KONTRA IMPROVIZACE";"</s><s> Více těšení si užije ten , kdo věci plánuje -"
"3";"sk: slovenština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", asi mu žena říkala . </s><s> Z Kolesárova sklepa vyšel";"starý Kontra se";"synem i zetěm Pyšným . </s><s> A tak tam chlapi postávali"
"3";"sk: slovenština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"jak to nakonec dopadlo , víte ? “ zeptal se";"mladý Kontra ,";"jelikož věděl , že Podhorín poslouchá celé dny rádio a"
"3";"sk: slovenština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";". </s><s> „ Němci museli být pořádně naštvaní , “ zhodnotil";"starý Kontra a";"Podhorín jen na vysvětlení dodal , že vše se stalo"
"3";"sk: slovenština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"dvora vedly troje dveře , každé do jiného domu :";"Kolesár , Kontra a";"nakonec Pyšný . </s><s> Když skupinka vyšla na ulici , hned"
"3";"ru: ruština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"smyslu , jak to brali naši dědové – jako nějaká";"zatracená „ kontra “";". </s><s> Nebo že by mě někdo pomluvil ? </s><s> V nevinné"
"3";"cs: čeština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"ANT: antropologie, etnografie";", měl své dionýsko - hádovské podzemí , vypráví tento";"filmový kontra -";"epos . </s><s> Zde v temných katakombách podsvětí pod komunistickou Jugoslávií"
"3";"cs: čeština";"NFC: oborová literatura";"PRO: profesní literatura";"FTS: formální a technické vědy";"TEC: technika";"na tom , jaký je činitel odrazu jejího materiálu . </s><s>";"Použití kontra světel";"musí být vždy velmi citlivé , oslnění se málokdy vyhneme"
"3";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"TEC: technika";"v poměrně úzkém pásmu ( ± 3 dB ) větší";"část kontra oktávy";"a z akustických nástrojů nestačí leda na nejhlubší tóny varhan"
"3";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"TEC: technika";"a znovu použít . </s><s> Tomu se říká kulturní dědictví . </s><s>";"Představy kontra možnosti";"</s><s> Jako vše ostatní v životě , je třeba , aby"
