"1";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";". </s><s> Bez osvětlení viděl jen jejich podstaty , nazelenalou záři";"prosakující skrz hledí";", klouby a praskliny jejich živoucích brnění . </s><s> Krysí žena"
"1";"en: angličtina";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"ART: umění, architektura";"podvodního a podzemního podsvětí , </s><s> Kde svatá řeka Alf má";"spád skrz obřích";"slují tmu a chlad v neslunný oceán , * </s><s> zachytil"
"1";"cs: čeština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"ložnice , vidí Klímu u okna , vidí paprsky světla";"cezené skrz místy";"prodřenou zelenou roletu , kropí nahé tělo , tečkovaný ,"
"1";"nl: nizozemština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"dívá , má stejný výraz jako na pohřbu . </s><s> Dívá";"se skrz mě";". </s><s> I Elisa nějak divně otálí , oba mají stejný"
"1";"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"a zůstali jsme stát u branky a dívali se na";"měsíc skrz téměř";"holé větve . </s><s> Když jsme se vrátili domů , Maisie"
"1";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"INT: zajímavosti ze světa";"se vám vrátí v mnohem komplexnějším programování Edisona . </s><s> Robot";"se skrz EdPy";"stává všestranným a užitečným pomocníkem . </s><s> Přehraj program </s><s> Výrobce Microbric"
"3";"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"přišel do práce v krajně mizerné náladě , protože to";"auto skrz naskrz";"odflákl . </s><s> Sloupek řízení nejspíš přivařil k palubní desce ,"
"3";"cs: čeština";"FIC: beletrie";"VER: poezie";"X: neuvedeno";"X: neuvedeno";"moje úcta všecka </s><s> a kudy na Pravčickou bránu , </s><s> chcem";"se skrz dostat";"do Německa . </s><s> Teď jeden hnědej jako nanuk </s><s> a u"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"na zádi velká vrata s pantem dole . </s><s> Prolezl jsem";"ji skrz naskrz";", studoval schémata , manuály … </s><s> Loď vytváří umělou gravitaci"
"3";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"se spustil déšť . </s><s> Padal v mlhavých clonách , promáčel";"všechno skrz naskrz";"a každou plošku skály porostlou řasami změnil ve zrádnou past"
"3";"bn: bengálština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"přijde čas ji provdat za někoho jiného . </s><s> Ale proč";"ho skrz naskrz";"spaluje představa , že by se Lalita vdala , že"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"HOU: bydlení, zahrada, hobby";"smetana a salsa . </s><s> Aby se burger nerozpadl , propíchněte";"ho skrz naskrz";"špejlí nebo párátkem . </s><s> Čočková pomazánka 200 g hnědé čočky"
"3";"cs: čeština";"NMG: publicistika";"NEW: tradiční publicistika";"X: neuvedeno";"NTW: celostátní tisk";"bylo kolem dvou miliard . </s><s> V roce 2017 Slevomat a";"agregátor Skrz koupila";"britská skupina Secret Escapes . </s><s> Travelking Portál s původním názvem"
"3";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"ICT: výpočetní technika";"vSphere , fyzické servery s Windows a také souborové servery";"komunikující skrz SMB";"nebo rsync . </s><s> Kromě jiného lze tedy touto cestou zálohovat"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"– čímž míním zásadní změny oběžné dráhy , poledníky ,";"rovnoběžky , skrz naskrz";"– vědci zjistili , že planeta mimo bující flóry a"
"3";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"HUM: humanitní vědy";"LAN: filologie";"plodnost . </s><s> Jako by byl dokončený , hotový . </s><s> Znala";"ho skrz naskrz";", žádná jeho stránka už jí neslibovala nic neznámého . </s>"
"3";"cs: čeština";"FIC: beletrie";"VER: poezie";"X: neuvedeno";"X: neuvedeno";"pochopit . </s><s> Prosím tě , nešetři mne . </s><s> Jsem skrze";"na skrz poraněná";". </s><s> I kdybys mě drásal železnými drápy , </s><s> kdyby jsi"
"3";"cs: čeština";"FIC: beletrie";"VER: poezie";"X: neuvedeno";"X: neuvedeno";"mým domem ve chvíli , kdy zapadá slunce , kdy";"je skrz naskrz";"prosvěcuje červené světlo a ve všech škvírách plápolá zrnitý oheň"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"se o ni divoši střídají . </s><s> Vykřikla jsem a protlačila";"se skrz ,";"zrovna když na ni lehl další z nich . </s><s> Rozmáchla"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"SCT: společenský život";". </s><s> Nástěnka překypuje plány na nejbližší měsíce . </s><s> Za postelí";"se skrz částečně";"zakryté okno rýsuje obrys kostela . </s><s> Nedá mi to :"
"3";"it: italština";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";", takže se mi zdálo , že mi něco probodává";"srdce skrz naskrz";". </s><s> Teď se mi zdá , že hluboce pronikám do"
"3";"de: němčina";"NFC: oborová literatura";"POP: populárně naučná literatura";"SSC: sociální vědy";"SOC: sociologie";"<s> „ Vaši novináři , vaši fotografové a někteří vaši spisovatelé";"nás skrz naskrz";"vykořisťují . </s><s> Dokonce si věci upravují tak , aby své"
"3";"cs: čeština";"NFC: oborová literatura";"POP: populárně naučná literatura";"ITD: interdisciplinární";"ITD: interdisciplinární";"rozdíl od geneticky nejpodobnějšího šimpanze , oslazeného pomocí Neu5Gc skrz";"na skrz .";"</s><s> To by nebyla žádná velká tragédie . </s><s> Ale pozor ,"
"3";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";". </s><s> Maso je tak měkké , že jím klidně prostrčíte";"prst skrz naskrz";". “ </s><s> Gunn vrhl pohled na pěnící se řeku ,"
"3";"da: dánština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"necháme z ní sejmout otisky prstů . “ </s><s> Tentokrát prohledali";"všechno skrz naskrz";". </s><s> Dřevníky , palouk za domem zarostlý metrovou trávou ,"
"3";"sv: švédština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";", tak by si plyšák s dobrými úmysly , plyšák";"se skrz naskrz";"dobrým srdcem , nikdy nikoho brát neměl . “ </s><s> „"
"3";"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"odplivl do sněhu . </s><s> „ Máme to tu projitý skrz";"na skrz .";"</s><s> Široko daleko není nic než led a skály . “ </s>"
"3";"nl: nizozemština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";". </s><s> Dívá se na mě , jako by mě měl";"prokouknutýho skrz naskrz";", jako chirurg , který mě před chvílí rozřízl ,"
"3";"it: italština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"synu se podlomila kolena a toho využil Hektor , aby";"ho skrz naskrz";"probodl ve slabinách kopím . "" </s><s> "" A dál a"
"3";"pl: polština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"června 2005 </s><s> Japonci sestavili stroj , který dokáže provrtat zemskou";"kůru skrz naskrz";". </s><s> Ve Španělsku zadrželi osmnáct osob podezřelých z islámského terorismu"
"3";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"Tady se otevírá později ? “ </s><s> Navzdory mrazu měl Lev";"košili skrz naskrz";"propocenou . </s><s> „ Vypadá to tak . “ </s><s> Sotva se"
"3";"sv: švédština";"NFC: oborová literatura";"SCI: odborná literatura";"HUM: humanitní vědy";"HIS: historie, biografie";"nebylo živé duše – kromě barikád , protínajících město skrz";"na skrz ,";"na nichž postávali nevyspalí vojáci a hajlovali . </s><s> První zastávkou"
"3";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"na závěr , je názor někoho , kdo zná tu";"skupinu skrz naskrz";". </s><s> Někoho vnímavého , inteligentního a všímavého , kdo mi"
"3";"zh: čínština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"durch propocené . </s><s> Poslední věta prefekta Ma byla taky skrz";"na skrz nasáklá";", ale ironií . </s><s> Čeng popadl hrnek na stole a"
"3";"uk: ukrajinština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"střechy a štěkot tisíce psů . </s><s> Většina domů jsou skrz";"na skrz shnilé";"dřevěné chalupy , které mají místo střechy igelitovou plachtu . </s>"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"městečku už se o tu mrtvou flotilu nezajímají ; prolezly";"ji skrz naskrz";", a co jako ? </s><s> Šesté třídy kolem na každoroční"
"3";"da: dánština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"že šíp nejprve opíše ve vzduchu velký oblouk , proděraví";"terč skrz naskrz";"a nakonec zmizí . </s><s> „ Až budete střílet na lišku"
"3";"en: angličtina";"NFC: oborová literatura";"POP: populárně naučná literatura";"FTS: formální a technické vědy";"MAT: matematika";"vypršení časového limitu , Nakamura konečně spustil útok a probil";"se skrz .";") </s><s> Jak se profesionální hráči pokeru dokážou vymanit z nebezpečí"
"3";"en: angličtina";"NFC: oborová literatura";"POP: populárně naučná literatura";"NAT: přírodní vědy";"PHY: fyzika";". </s><s> Ale osud druhé kopie je mnohem složitější . </s><s> Nejprve";"se skrz naskrz";"zpřehází či zašifruje a bez příslušného kódu je nečitelná . </s>"
"3";"en: angličtina";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"auta zdaleka nekončí . </s><s> Má nanejvýš pohodlné sedačky , excelentní";"volant , skrz naskrz";"německé ovládací prvky a dokonalou pozici za volantem . </s><s> Nastupte"
"3";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"moře tou nejkratší možnou cestou , i když to znamenalo";"plavbu skrz smrtelně";"nebezpečný labyrint . </s><s> Ráda bych se zeptala , co je"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"mém trápení ? </s><s> Pořád by dělal rentgeny a prosvěcoval by";"nitro skrz naskrz";", ale vlastní podstata ho nezajímá . </s><s> Chce řešit případy"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"MIX: společnost";"velice roztomilá a hravá , přitahují zvláště dětskou pozornost </s><s> Skrz";"na skrz zdravá";"kočka </s><s> Kočka , kocour , kotě - jednoduše váš domácí"
"3";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"rudý pruh . </s><s> Karmínové sluneční paprsky , které si našly";"cestu skrz ,";"olizovaly spodní část oblaků a nechávaly po sobě matnou barevnou"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"abych se tam líp soustředila . </s><s> Div mi to neprožralo";"jazyk skrz .";"“ </s><s> Viděl svou sestru lupou fascinace . </s><s> Věřil , že"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"rady , protože ten , jak se ukázalo , znal";"archiv skrz naskrz";". </s><s> Herr Kugler se skutečně ujal slova . </s><s> Řekl ,"
"3";"pl: polština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"silné , ale nikoli natolik intenzivní , aby dokázalo proděravět";"lebku skrz naskrz";". “ </s><s> „ Byla by takového bodnutí schopna žena ?"
"3";"en: angličtina";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"vaši strejdové ! </s><s> Strejda Jim měl jeden zub černý skrz";"na skrz .";"</s><s> Úplně skrz na skrz proděravělý a černý ! </s><s> Pojmenovali jsme"
"3";"no: norština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"Gustav Freytag Strasse , záda opřená o koženou sedačku měl";"propocená skrz naskrz";". </s><s> Vystoupil . </s><s> Po chodníku se prohnal požehnaný čerstvý vítr"
"3";"cs: čeština";"FIC: beletrie";"VER: poezie";"X: neuvedeno";"X: neuvedeno";"– – </s><s> je tu tak průhledno , </s><s> že vidíš sebe";"sama skrz";"</s><s> čočku dna . </s><s> — </s><s> Jsi jadérko v dužině Jadranu , </s>"
"3";"id: indonéština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"se vskutku zuboženými tvářemi . </s><s> Makojah znala toto divadlo skrz";"na skrz ,";"bylo jí to však jedno , navíc to byla součást"
"3";"cs: čeština";"NMG: publicistika";"LEI: volnočasová publicistika";"X: neuvedeno";"MIX: společnost";"k čistotě jako kočku . </s><s> A klidně vám hlodáky prokousne";"dlaň skrz naskrz";", “ apeluje Petr na potenciální zákazníky nelegálních množíren veverek"
"3";"sr: srbština";"FIC: beletrie";"COL: kratší próza";"X: neuvedeno";"X: neuvedeno";"znamená , že ho milenka v Bělehradu vysaje až na";"dřeň , skrz naskrz";"ho vyčerpá , zatímco ta ze Záhřebu … “ mudroval"
"3";"cs: čeština";"NFC: oborová literatura";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"MEM: memoáry, autobiografie";"času </s><s> Kde smrt v živých bude přetavena v život skrz";"na skrz";"</s><s> Kde bolesti budou jen k rození dětí </s><s> Či na výstrahu"
"3";"cs: čeština";"FIC: beletrie";"NOV: próza";"X: neuvedeno";"X: neuvedeno";"kulkami nakřáplého hledí . </s><s> Jediná šance ho zastavit byla dostat";"se skrz .";"</s><s> Aktivoval brnění . </s><s> Využil jeho mechanickou sílu , aby mě"
